date,label,text_processed
2025-11-27 07:40:11,bbc,tesla open largest sale servic hub india even ev giant struggl weak sale asia thirdlargest economi centr northern citi gurugram combin experi showroom charg aftersal servic one roof ev maker sold car india sinc much publicis debut juli year dealership data show sourc close compani told bbc tesla focus strengthen india ev ecosystem bid reviv sale momentum tesla didnt directli respond bbc queri low sale figur elon musk own ev maker struggl get foothold india sinc launch juli receiv book bare car till midseptemb accord dealership data access bbc show small portion book convert sale sinc deliveri start septemb even competitor model premium categori brand like bmw byd merced benz report robust sale aid festiv demand tax cut ev maker plan improv sale said includ threeprong strategi increas adopt instal charg station across countri boost custom experi high tax slow adopt remain major barrier ev growth india expert say tesla steep upfront price car anoth challeng speak tesla centr launch gurugram india head sharad agarw said buyer recoup two million rupe four year fuel mainten third price model sold mainten servic done remot softwar updat reduc cost ownership cost home charg one tenth petrol pricesmr agarw said sale number low standard hormazd sorabje editor autocar india told bbc think that strateg put foot door india good potenti increas sale time come ev make less passeng vehicl sale india charg infrastructur slow develop countri tesla car charg home ad mile km rang per hour compani also expand network includ supercharg deliv mile minut tesla weak india sale come amid broader slowdown demand across biggest market europ china us compani profit fell octob despit record quarterli revenu boost lastminut rush us buyer claim expir tax credit firm said revenu three month end septemb hit record bn bn time last year compani profit drop period partli due extra cost link tariff research develop india musk shown local manufactur opt importl strategi despit incent announc march last year attract global ev maker
2025-11-27 00:03:12,bbc,im stand futur countri say giorgi arabuli taken part protest street georgia capit tbilisi almost everi night sinc began year ago mass demonstr met violent polic crackdown ten thousand georgian turn anger prime minist irakli kobakhidz decis novemb call fouryear halt move toward join eu im gener ive seen dark time civil war said giorgi caus russian influenc postsoviet countri dont want go back sinc georgian seen dismantl democraci prompt accus russianstyl rule street protest evolv grind war attrit month tbilisi main rustav avenu block hour everi even new law heavi polic presenc forc protest adapt march adjac street face nightli arrest georgian dream govern impos massiv fine block road slap crimin charg young protest recent push law allow day imprison first offenc block traffic repeat offend face year jail freedom regim prison read larg banner carri toward nearbi suprem court theyv use everi method crush protest fact havent abl say nata koridz husband zura japaridz one six key opposit figur jail refus testifi parliamentari commiss alleg crime previou govern six jail eight month ban hold public offic two year prosecutor sinc announc new charg eight opposit leader includ japaridz face year alleg sabotag aid foreign power nata koridz husband due releas decemb say due appear court three day later accus commun western partner govern abus standard democrat practic evid betray state interest japaridz like jail politician held solitari confin zura seen anybodi except doctor guard say georgia path eu membership cornerston postsoviet ident farther away ever earlier month eu annual enlarg report deliv conclud consid eu candid name georgia trajectori becom eu member state neither later said pawel herczynski reject govern pledg ensur membership bbc approach head parliamentari committe european integr georgian dream mp comment noon avail govern public respons increasingli hostil toward foreign critic parliamentari speaker shalva papuashvili accus eu ideolog polit dictat tell progovern tv month today brussel want georgia like us want countri stand one foot complain polici approach brussel must chang georgian peopl choic mean noth zero georgian dream power sinc vote last year disput parliamentari elect monitor europ osc secur mission said mark sever shortcom includ intimid coercion pressur voter especi public sector employe opposit parti sinc boycot parliament leav entir govern hand mean increasingli repress legisl pass unoppos well steep fine protest block road restrict broadcast law law foreign grant requir foreign fund civil societi media approv govern commiss hundr protest fine dozen jail among wellknown actor andro chichinadz given two year allegedli organis protest theatr best attend tbilisi close solidar belief georgia govern act russia interest widespread among proeuropean point rule parti billionair founder bidzina ivanishvili made fortun russia legisl mirror russian law target civil societi govern refus impos sanction moscow ukrain increasingli hostil antiwestern rhetor georgia leader reject portray describ approach toward russia pragmat primari duti maintain peac northern neighbour fact said prime minist irakli kobakhidz deni prorussian bia recent tv interview govern said respons georgian societi want keep peac countri view one georgia respect journalist mzia amaglob imprison two year slap polic offic russia conquer us without war oligarch rule countri depriv us european futur legitimis autocrat dictatori rule need support democrat world told bbc handwritten letter prison freedom thought next month say lost sight one eye remain vision worsen solitari confin difficulti read even minut time georgia democrat declin intensifi even last year elect june russianstyl law foreign influenc target civil societi independ media student play big part protest time govern respond sweep educ reform plan next februari georgia state univers requir concentr singl academ disciplin slogan one citi one faculti reform tackl perceiv problem includ excess concentr univers tbilisi duplic programm inadequ state fund prime minist argu fund focus fulfil state task lead figur georgia preemin research institut ilia state univers say reform impos polit control erad free space polit parti media ngo univers must put pressur say nina doborjginidz rector ilia state univers student remov capit theyr remov polit scene educ qualiti polit project add vicerector georgi gvalia abrupt chang georgia foreign polici one proeuropean countri region difficult partner west chang toward autocrat great power like russia especi china georgia china strateg partnership beij invest heavili georgian infrastructur back rustav avenu teacher rusudan lomidz attend protest everi day say georgia fate inextric link ukrain ukrain forc sign capitul agreement absolut disast us boy fight ukrain fight ukrain georgia georgian volunt kill fight ukrain georgian citizen ethnic georgian georgian legion biggest conting foreign fighter crowd tbilisi smaller year ago sever hundr protest still gather everi night despit risk reflect year diplomat work toward eu nato integr nata koridz believ crumbl protest embodi idea idea live decad centuri
2025-11-15 07:26:26,bbc,two piec chines porcelain discov chariti shop sold thousand pound auction item taken woolley walli salisburi whose chairman asian art specialist john axford identifi chines work th centuri five dragon dish due sold dorset chariti shop went hammer blue white dragon bottl vase sold discoveri highlight extraordinari treasur still found unexpect place said mr axford astut manag chariti shop blandford forum thought worth get dish valu mr axford said immedi recognis period piec due distinct blue yellow decor find sixcharact emperor daoguang mark period also confirm link chines imperi collect proce go directli chariti shop discov come onto market often theyr usual held public collect sometim privat collect one languish somewher south west england said mr axford lot quit import chines imperi porcelain brought back europ follow fall qing dynasti almost interest sale mainland china hong kong said blue white bottl vase spot eagleey shopper chariti shop surrey paid impress craftsmanship brought piec mr axford confirm date first half th centuri item cultur histor signific case dish sale directli benefit good caus ad
2025-11-24 00:06:53,bbc,machu picchu remain th centuri inca citi peru popular tourist destin unesco world heritag site yet continu disput buse take visitor mountaintop site recent saw strand tourist need evacu cristian alberto caballero chacn head oper bu compani consettur past year transport peopl everi day machu picchu local town agua calient minut journey altern arduou steep twohour walk admit past month conflict peopl differ commun conflict revolv around consettur lose licenc rival bu firm remot part peru unless want hike and mountain access public transport get machu picchu without walk tourist must first take train agua calient take two three half hour transfer bu final leg back septemb local protestor angri saw insuffici open bid process replac consettur block railway line agua calient rock result peruvian author clear track evacu tourist special train servic number local peopl didnt want go record say protestor unhappi consettur monopoli lucr bu servic posit sole provid simpli due transfer new compani san antonio de torontoy roundtrip bu ticket cost foreign peruvian although consettur licenc ran septemb continu run buse due legal challeng san antonio de torontoy yet start complex situat involv peopl differ local commun want slice bu incom mr caballero adam consettur monopoli owner busi run compani past year peopl come around say monopoli consettur made differ compani variou partner partner includ local district council own consettur meanwhil san antonio de torontoy base slightli away wider urubamba provinc row legal disput buse rumbl australian tourist annalis jaksic complain cost train agua calient cheapest roundtrip ticket rise luxuri first class speak agua calient say thought one train way machu picchu thought transport get would includ pay much money train friend travel companion todd carland add buy entri ticket site nightmar us say difficult arrang werent expens guid tour standard adult price machu picchu mayor agua calient elvi la torr also unhappi entri ticket say revenu stay local ticket sale stay region rest money goe ministri cultur look archaeolog site around peru pay wage want money go commun surround region help improv tourism fund project help local ministri cultur ask comment outsid one side street full stall offer tourism souvenir like fluffi alpaca scarv dina huillca sit pavement sell rose tomato mint travel villag get say need done local commun add dont basic servic like run water hospit school need better condit carlo gonzlez presid chamber tourism region peru depart cusco want see state oversight public transport peru push updat law vice ministri tourism take care travel resourc countri say dont unifi approach peru destin cant competit long term also want chang tourist experi machu picchu entranc separ area differ type visitor gather spiritu travel go medit ritual one area say mr gonzalez let forget younger crowd inclin tik tok stori instagram also need place enjoy young fashion say peru unstabl nation govern make chang difficult countri six differ presid past six year ive leader tourism sector five year lost count mani minist vice minist congress peopl spoken back agua calient mr caballero say hed happi see consettur san antonio de torontoy run buse machu picchu given final approv dont problem work wont stop
2025-11-19 06:23:23,bbc,independ regul higher educ england award local univers almost creat addit simul facil midwif paramed student total offic student go univers worcest becom third time row educ success gain fund accord univers secur across three round benefit nearli student vice chancellor chief execut professor david green said recognit reflect univers long success histori educ highli employ graduat fund enabl univers creat new hightech digit enabl simul room includ specialist midwiferi simul suit also see purchas decommiss ambul train paramed two highli sophist anatomag tabl also set purchas show student lifes digit scan real peopl donat bodi scienc increas simul capac univers said would abl educ even health profession futur simon trickett chief execut nh herefordshir worcestershir said extrem posit news local health care system univers worcest alreadi play vital role develop highli skill compassion health profession commun reli latest fund award strengthen pipelin
2025-11-11 23:12:23,bbc,china face number econom challeng govern want next gener consum start spend good much luck convinc offici say insuffici domest consumpt across much societi drag growth recent graduat reason cautiou youth unemploy hover time job fear could lose ongo properti crisi make prospect home ownership seem unreach especi big citi uncertainti encourag mani china youth instead embrac frugal social media flood tip peopl surviv small amount money work dedic minimalist way life one fulltim influenc tell bbc video yearold goe onlin name zhang small grain rice featur content like use bar ordinari soap person clean requir rather expens skin cleans product also seen walk around shop area show variou bag item cloth say good valu theyll last longer compani pay featur good follow xiaohongshu site hope peopl understand consumpt trap save reduc stress relax said other focu budget eat yearold use name littl grass float beij post video prepar basic dish say two meal littl p ordinari person countrysid neither good educ background network influenti contact must work hard better life tell follow work onlin sale firm claim extrem modest lifestyl enabl save year ask onlin would expect futur wife children live way end goal respons dont know china develop reput unstopp economi abl ride turmoil pandem us presid donald trump trade war analyst say face signific longterm challeng boost domest spend us problem peopl rack credit card debt china opposit challeng peopl alreadi inclin save rather spend increas percept tough time ahead chines govern promis year increas household consumpt still account around gross domest product gdp oppos develop countri part problem today youth pessimist earli right make money import actual need expand incom sourc cut cost young woman central beij tell bbc like mani young peopl salari cut add chang job doesnt pay well also dont know long new job sustain futur bad econom environ like make peopl feel earn much find job first place also isnt easi level youth unemploy apart spread insecur make easier struggl employ cut wage worker face choic accept lower pay dive highli competit job market young man also say lowlevel job avail hard find decent work one area expertis friend unemploy still live home look job say kind major univers financi servic product sale economi bit right hope get better better life rate chanc happen soon im optimist admit big concern china recent graduat countri make difficult transit mass produc cheap good hightech economi mani new industri dont requir mani worker economist georg magnu associ china centr oxford univers track phenomenon cite figur two big recruit firm beij show high level univers graduat even master degre take job deliveri driver reflect skill mismatch qualif peopl leav higher educ what term demand labour say cours that help push becom champion robot ai least time someth dampen job opportun tech isnt realli labour intens helena lofgren studi china consumpt pattern swedish institut intern affair believ economi reli heavili pour money prefer industri focus sell product oversea time consider geopolit uncertainti peopl save consum need consumpt make bigger share economi today china say exportori invest driven economi see part big economi stay healthi econom imbal exampl china suddenli lost signific export revenu would tool counter financi empow enorm domest popul observ question seriou communist parti increas domest consumpt recent decad countri thrive invest export model approach face big challeng deflat wouldb custom often wait price good fall young coupl want buy say new loung suit may make sens wait get better deal longer mani like hold make big purchas like compani cut price lead peopl wait even longer even better deal may seem like good idea cheaper good deflat forc firm busi drag growth overal could counter somehow fuell optim amongst someth consum build better social safeti net increas minimum wage might help attempt offer incent replac old car home applianc item significantli lift consumpt influenc zhang say cautiou spend run deep countri cultur grandfath gener frugal thrifti part chines tradit chines peopl econom bone say
2025-12-01 04:08:47,bbc,south korea largest onlin retail coupang apologis massiv data breach potenti involv nearli million local custom account countri internet author said investig breach detail million account like expos ecommerc platform often describ south korea equival amazoncom breach mark latest seri data leak major firm countri includ telecommun giant sk telecom coupang told bbc becam awar unauthoris access person data custom account novemb immedi report author later check found million custom account south korea like expos said coupang ad breach believ begun earli june server base oversea expos data limit name email address phone number ship address order histori coupang said credit card inform login credenti leak detail remain secur protect action requir coupang user point firm ad number account affect incid repres half south korea roughli million popul coupang found south korea headquart us said recent nearli million activ user coupang apologis custom warn stay alert scam imperson compani firm give detail behind breach south korean media outlet report sunday former coupang employe china suspect behind breach author assess scale breach well whether coupang broken data protect safeti rule south korea ministri scienc ict said statement breach involv contact detail address larg number citizen commiss plan conduct swift investig impos strict sanction find violat duti implement safeti measur protect act coupang face multipl cybersecur breach recent year includ one incid expos custom data major south korean organis deliv harsh critic latest breach editori board local newspap chosun ilbo describ incid preposter call strong sanction firm respons leak custom data anoth local media outlet donga ilbo said breach worst person data leak korean histori media outlet question long incid went unnot ad mean intern data protect system bare matter breach mark latest seri cybersecur incid affect major south korean compani year despit countri reput stringent data privaci rule sk telecom south korea largest mobil oper fine nearli data breach involv million subscrib septemb lott card also said data nearli three million custom leak cyberattack credit card firm
2025-11-23 05:22:12,bbc,mani sunday paper focu comment prime minist made g summit andrew mountbattenwindsor pile pressur former princ testifi us congress knew jeffrey epstein former duke york far ignor request american politician come forward inform sir keir said ultim andrew anybodi inform call kind case give evid refus comment case former princ directli said relev inform prepar share point congress forc foreign nation appear committe england dramat loss posit strength cricket first ash test australia domin sport page former england batsman sir geoffrey boycott say cant take stupid england serious highlight call reckless bat refus listen critic devot six page defeat former england captain mike atherton say loss one discourag current leadership ben stoke coach brendon mccullum peel pitch state disbelief surrend strong posit ahead budget wednesday prepar spend bn end twochild benefit cap report also insist govern make anoth attempt reform welfar kemi badenoch accus rachel reev cowardic refus admit rais tax freez threshold anoth two year paper editori say sign point brutal assault middl england budget squeez peopl work pay benefit go tackl cost live crisi say work famili front mind wednesday take thame water could block report govern urg let ck infrastructur take control stake huge water compani servic million custom across london southeast bn debt one human right campaign warn takeov could liter allow china switch tap raf consid allow overweight pilot use weight loss drug paper note fighter pilot face strict limit weight safe eject aircraft get bbc news inbox
2025-11-28 06:34:36,bbc,reus chariti ask peopl consid second hand black friday part altern nation campaign call buy noth new kennet furnitur refurbiz kfr base deviz wiltshir collect second hand donat furnitur homewar applianc part nation reus network group organis take item help other sell afford kfr said pass item weigh tonn last year daniel thompson manag director kfr said weve got get messag reus sector grow rapidli accept societi believ stigma secondhand go youv got variou websit onlin buy repurpos item cloth etc think reus cost live crisi extrem moment peopl dont necessarili money spend new item christma altern altern consum black friday often black friday deal applianc mr thompson explain get second hand one clean refurbish usual littl wrong quickli fix explain recycl item good way go process still produc emiss reus thing your gener far less carbon good pass last year kfr furnitur nearli electr jen gale warminst wiltshir run blog podcast call sustainableish famili previous done year buy noth new said black friday use someon specif item mind black friday real help hand term financi save guess becom problemat realli encourag us consum buy thing didnt know want dont necessarili need realli encourag sort mindless thoughtless consumpt said kfr found expand way earlier year team anoth chariti offer hous clearanc arrang household recycl centr wiltshir open new locat swindon also use local council provid furnitur applianc need household support fund last year help nearli household
2025-12-01 14:05:41,bbc,fewer one peopl could benefit obes jab like wegovi abl get warn releas first guidanc drug one billion peopl worldwid obes call widespread fairer access glp medic accord project two billion obes unless action taken high cost limit product capac supplychain constraint major barrier univers access inject help peopl shift signific weight say alreadi ad overweight patient diabet countri advis provid directorgener tedro adhanom ghebreyesu said new guidanc recognis obes chronic diseas treat comprehens lifelong care medic alon wont solv global health crisi glp therapi help million overcom obes reduc associ harm say drug sometim call skinni jab repres new chapter gradual conceptu shift societi approach obes lifestyl condit complex prevent treatabl chronic diseas say drug taken longterm six month must prescrib along advic diet exercis peopl keep weight peopl around world access say greatest concern equit access said tedro even current best project scenario product glp therapi could cover around million peopl less need accord guidelin call countri compani expand access strategi voluntari licens pharmaceut compani grant permiss other make afford nonbrand version patent drug patent semaglutid core ingredi novo nordisk wegovi due expir sever countri mean drugmak soon free produc sell cheap version place like india canada china brazil turkey say countri must also creat healthier environ promot good health prevent obes glp drug mimick natur hormon slow digest curb appetit increas feel full peopl eat less uk inject prescript medicin mean prescrib healthcar profession person clinic need avail nh sold privat black market safe peopl avoid buy unregul seller beauti salon via social media peopl typic start lose weight within week start weekli inject research suggest peopl may within year stop medic though normal food crave return overweight obes increas risk develop health problem diabet heart diseas stroke certain cancer obes affect peopl everi countri associ million death worldwid accord
2025-11-30 06:14:24,bbc,gillian rea speak ulster scot normal part childhood want see other enjoy cultur newlymint tour guid turn dream realiti share ulster scot heritag wish learn histori custom peopl travel visit countri gillian said sometim dont know what doorstep think realli import explor cultur around know come order see your go term ulster scot refer peopl migrat lowland scotland ulster th centuri refer heritag cultur tradit includ languag music danc gillian kilwaught counti antrim one sever peopl share read stori event cullybackey part ulster scot leid languag week much ulster scot poetri centr around home work rural live connect land event celebr weaver poet also known rhyme weaver wrote th th centuri ulster inspir boom linen industri earn name style vers read aloud sound like rhythm loom make ulster scot historian writer dr david hume also cullybackey event time ulster scot pressur peopl write bilingu english ulster scot said centuri later gillian said ulster scot face new raft challeng import keep languag aliv particularli world technolog social media everyth becom much gener peopl speak there american come influenc obvious film tv media counterbal weve got celebr ulster scot languag keep aliv rich pass stori similar gillian davi moor also grew home ulster scot part everyday life five us live hous mum dad granni granda said spoke way time went local primari school farmer son daughter went also spoke like teacher didnt correct us let us tear away wasnt grammar school felt chang attitud toward spoke peopl didnt speak dialect languag would sometim look intellig like redneck take creativ write cours davi sinc publish novel collect short stori hope one day put togeth modern book ulster scot poetri hope he gone younger gener may pick im say one minut im anyth like weaver poet davi joke attend cullybackey event discuss fond memori grow hear word phrase rare use instead fed youd say im scunder weather gillian said cold would say im founder anoth phrase read pronounc like red mean tidi clean davi ad use word tovi mean boast also enjoy talk use word thran stubborn difficult someth joke common trait northern irish peopl
2025-12-07 06:57:29,bbc,coupl marri year say never serious fallen bill oliv mile mark anniversari return guildford cathedr wed novemb pair met youth club oliv bill coupl year older went one boyfriend obvious came back anoth one ive still got one mr mile said coupl marri front peopl mr mile almost mr mile nearli complet nation servic said shell cathedr site seen today build hold lot signific coupl mr mile born canada describ guildford cathedr mother home brought first confirm alway church doesnt matter els ive said seven decad togeth coupl travel extens particularli retir countri includ canada america china india nepal russia mr mile say also handi danc floor reason dancer said amateur danc use go butlin danc competit brighton quit often maintain danc right th anniversari coupl renew vow year marri hold recept year mark occas event mr mile explain grown smaller get year year actual fact look wed pictur guest two left aliv lengthi union stood test time difficulti manag mile remain unit weve never row fall realli mr mile said whatsapp us
2025-11-11 06:39:32,bbc,wiltshir athlet took bronz obstacl world championship say sport make feel like fli like superhero mila stanzani trowbridg told bbc get first podium finish championship china last month incred surreal sport obstacl cours race set replac fifth event modern pentathlon current equestrian olymp lo angel stanzani hope becom stand alon olymp event futur yearold took bronz inaugur uipm obstacl world championship held china nation olymp sport centr beij stanzani compet sprint race held china nation olymp sport centr beij saw athlet race across cours made differ obstacl similar would see ninja warrior track bbc wiltshir sport six show said thrill like puzzl need tri solv fast well obstacl cours race ocr athlet need incred grip strength precis accuraci accord stanzani well bit confid introduc sport yearsold hope becom olympian sport becom disciplin futur current fastest femal sport uk said keep eat rice pea hope best
2025-11-14 14:43:29,bbc,us invest group redbird capit pull deal buy daili sunday telegraph redbird previou attempt buy telegraph rebuf politician majorityfund abu dhabi imi group own turn abu dhabi royal famili law chang meant foreign sovereign wealth fund could take maximum stake newspap period new bid compli rule understood govern intend submit deal regulatori review spokesman group said redbird today withdrawn bid telegraph media group remain fulli confid telegraph worldclass team bright futur ahead work hard help secur solut best interest employe reader sourc close redbird insist confid bid would pass govern review process cite neg articl toward bid current telegraph newsroom factor shelv interest redbird face question extent invest receiv china gulf base investor imi group spokesperson said prioriti end uncertainti secur telegraph longterm success remain contact interest parti deal said remain commit complet sale cooper govern regul redbird founder gerri cardinal plan expand telegraph reach subscrib base us believ gap market among invest redbird capit own italian footbal team ac milan daili telegraph limbo two year redbird imi consortium paid debt telegraph previou owner barclay famili hope take eventu ownership newspap
2025-11-26 06:13:34,bbc,teenag design built fulli work robot hand lego piec jare lepora bristol spent two year creation assist father nathan professor robot univers bristol dad specialis make advanc robot hand thought principl alway realli cool make lego jare said nathan hope lego hand pick varieti object includ fruit cup could one day becom proper lego set children build hand driven two motor use tendon four finger function three joint use lego clutch gear mechan finger move togeth touch object stop move similar human hand build hand jointli write academ paper father jare invit give speech intellig robot system iro confer hangzhou china youngest speaker nathan said use take son lab summer holiday got familiar dprint design chat phd student idea make one legomayb hell becom boss someday said genuin could interest children engag advanc robot way anyon build hand mayb children make design chang that realli excit wouldnt amaz could proper lego set children would excit ad
2025-11-22 21:34:13,bbc,countri reach new deal tackl climat chang annual un meet belm brazil new measur fossil fuel deforest cop th annual un climat meet cop stand confer parti parti refer nearli countri sign origin un climat agreement cop due run monday novemb friday novemb talk overran saturday novemb world leader gather thursday friday novemb confer began host nation chosen particip countri nomin host region confer held brazil first time choic belm edg amazon rainforest caus signific challeng deleg struggl book afford accommod lead concern poorer nation could price decis build road summit also prove controversi brazil also continu grant alongsid coal fossil fuel main caus global warm uk prime minist sir keir starmer french presid emmanuel macron german chancellor friedrich merz brazilian presid luiz incio lula da silva among attend leader summit un secretari gener antnio guterr european commiss presid ursula von der leyen also princ wale attend behalf king charl gave speech call countri come togeth tackl fastapproach threat futur climat chang mani leader absent includ china presid xi jinp us presid donald trump china us two biggest emitt planetwarm gase deleg countri includ larg number china attend talk howev us govern send nation offici although local state leader attend politician diplomat join scientist campaign journalist previou summit criticis larg number attende connect coal oil ga industri campaign argu show cop took place time global climat target signific strain pari nearli countri c preindustri level keep well c strong scientif evid impact climat chang extrem heat sealevel rise would far greater c c use renew energi particularli solar power countri climat plan fallen short c goal requir ahead cop countri suppos submit updat plan detail would cut emiss planetwarm gase howev done end octob un secretari gener antnio guterr warn overshoot c inevit given close target high emiss remain said hope temperatur could still brought back target end centuri brazil hope agre step deliv commit made previou cop cop unit arab emir uae need transit away fossil fuel energi system brazil want talk secur clearer step countri would achiev idea roadmap back dozen countri includ uk strongli oppos other includ reliant fossil fuel end deal mention exist uae agreement strengthen languag around move away fossil fuel brazil announc plan launch fossil fuel roadmap countri could sign sit outsid main deal cop richer countri commit give develop nation help tackl climat chang far less poorer countri say need agreement also includ aspir rais tn public privat sourc ahead cop brazil publish roadmap detail tn goal could achiev cop deal call trebl money help worst affect nation adapt impact climat chang clear much come public versu privat sourc richer nation consist undeliv cash promis leader summit ahead cop brazil launch tropic forest forev facil fund hope rais bn bn loan invest aim tri prevent loss tropic forest reward countri keep forest stand uk said would commit public money though could futur would encourag privat sector invest brazil announc plan launch roadmap outlin step meet pledg halt revers deforest made cop glasgow like fossil fuel deforest roadmap make final deal un climat talk reli consensu countri present agre order pass deal challeng differ nation compet prioriti base exampl depend fossil fuel econom posit vulner climat chang backdrop talk year domin fractur consensu tackl climat chang least trump administr us presid pledg roll back green initi put place predecessor observ campaign greta thunberg accus previou cop greenwash let countri busi promot climat credenti without actual make chang need signific global agreement reach previou cop session allow greater progress nation measur despit difficulti deliv c warm limit commit agre cop pari driven nearunivers climat action accord un help bring level anticip warm even though world still act pace need achiev pari goal view mani scientist observ agreement made cop unlik shift dial much climat chang keep latest climat environ stori bbc justin rowlatt outsid uk
2025-11-21 08:03:37,bbc,everyon come cheap buy stuff kid snack toiletri say pass shopper becki cullen stare empti shop alway busi go shop store rye lane live high street caribbean grocer stack yam next beauti phone repair shop bar cafe odd hip vintag shop peckham still high level depriv sort place bargain shop boom costofliv crisi instead poundland found run store closur programm tri secur futur high street shop either shut earmark closur sinc summer that busi sold june nomin amid challeng trade condit turnaround plan end process poundland expect end shop compar odd start year elsewher uk high street origin factori shop struggl shut least shop maxid small discount chain close altogeth bm bargain one uk biggest discount chain launch turnaround plan due weak sale place theori destin choic peopl tri spend less everyday good trade expens shop age mani us feel financi pinch budget shop household name tough time one thing clear fall love budget shop far way budget shop appear chang shopper outsmart budget shop say retail expert catherin shuttleworth whose compani savvi gather insight shopper behaviour theyr say thing im go buy know price insid sometim shopper take photo deal phone send friend famili say everyon uptod latest price that challeng budget chain also experienc formid combin rise cost competit big retail face substanti increas employ cost last year budget difficult your sell cheapest product there less wiggl room absorb extra cost pass custom pound shop particular even harder make busi model work today pound isnt use inflat sell product poundland began equival sell p today chri edward businessman yorkshir spent year work retail bargain basement son team behind poundworld sold year ago start new chain onebelow sell everyth less three year later chang tactic call onebeyond almost everyth realis pound game wasnt go work say tip us edg postpandem ship crisi couldnt get contain cost freight ridicul mr edward say busi model still work view come experi negoti skill get mix product right croydon store colour christma aisl bustl weekend visit queue till shopper stock mouthwash wash liquid sweet batteri know custom go buy custom know theyr go buy declar make econom stack say sometim abl secur cheap price uk stock bignam brand cant sacrific profit order attract shopper weve got constant flow contain china negoti keen price say custom enter store buy cocacola may also pick product import directli china make bit extra margin dont get budget retail right though number quickli unravel father son duo grew poundworld chain shop sell american investor soon collaps disappear high street three year later didnt understand discount busi argu tri sell thing control way like wilko also lost way tip administr loss thousand job poundland avoid collaps administr year dread period trade much make busi drift origin premis lot product sell instead wide rang differ price owner warsawlist pepco group also put pepco cloth poundland store wasnt popular shopper poundland forgot key budget shop keep simpl say catherin shuttleworth believ poundland find way back provid return basic compani alreadi simplifi price say make good progress turnaround plan meant close unprofit store negoti steep rent cut landlord anoth shop shut landlord decid take back leas find new occupi instead main budget chain shop across uk accord data analyt firm geolytix number doubl number risen slightli sinc back uk teeth recess follow global financi crisi woolworth disappear give rival poundland chanc fill gap take advantag cheap rent shopper everywher bargain discount supermarket aldi lidl also grew rapidli period lure million custom away establish grocer cheaper price savvi shop becam cool even higher incom much budget store growth happen outoftown locat retail park trend acceler pandem instanc bm home bargain rang shop larg garden centr sell bulkier item easier collect car budget shop much tougher time costofliv crisi supermarket up game sharper price loyalti card keep shopper board sector also rise extrem discount onlin contend today chines player shein temu nibbl away budget shop patch sell ultracheap product direct consum there also aliexpress anoth chinesebas retail oper global onlin market connect shopper seller aliexpress huge boost usership last year sponsor euro grow say nick carrol director retail insight mintel sale figur hard come mintel data suggest onlin shopper uk shop temu year septemb shop aliexpress dhgate anoth chines marketplac period amazon also got act launch ultralowcost shop section amazon haul look product look similar youd find temu etc amazon reaction someth market know notabl say mr carrol there lot come space sort wave lowcost influenc outsid uk isnt slow think there much come also new sell platform like tiktok shop catherin shuttleworth point find peopl advertis anyth sweet toilet paper pillow seller tiktok sell toilet paper cheaper high street shop add overhead staff probabl littl stock long shopper get right price right place right time go anywher say standard retail use go could anybodi danger tradit budget shop longer seen cheapest market coupl costofbusi crisi caus recent rise minimum wage employ nation insur contribut among thing could shake weaker player think ms shuttleworth youv got best best whichev segment whether your top middl bottom supersupercompetit one problem there mani peopl market think happen sector consolid stronger player win bad news cours chain well recent rang continu expand open standalon store year acquir diy chain homebas administr home bargain still thrive open new store saver sell mostli toiletri cosmet good also expand recent year bbc told move poundland peckham store space onebeyond grown store expans slow chri edward blame govern argu made thing harder pile extra cost everi period challeng thing current trade say get say earn fortun money pay way wait better time focu along almost everi retail christma trade mean everyth break even year good halloween good christma say catherin shuttleworth reckon that good budget retail come shopper often turn aisl big event theyr great place go deck hous also may place mani household afford shop everyon like shop onlin want make trip retail park peopl budget shop hobbi add other absolut necess
2025-11-07 19:10:05,bbc,job risk aston martin st athan plant vale glamorgan bbc wale told compani blame loss us tariff impos presid donald trump weak demand china aston martin start product south wale said propos remain consult final figur job confirm unit union describ situat devast said would begin consult compani mitig redund respons continu challeng global macroeconom environ said action take may affect contractor fixedterm perman role staff product job make major role consult well number contractor posit bbc wale told andrew pearson unit region offic said news devast workforc aston martin aston martin seen share tumbl year last month said face lose due global macroeconom environ welsh govern said contact aston martin prepar work compani offer support worker follow outcom consult current round potenti job cut follow decis compani cut job st athan februari
